1.0001597e+01 2.2754170e-20
1.0011870e+01 2.2964397e-20
1.0022155e+01 2.3187241e-20
1.0032450e+01 2.3410315e-20
1.0042755e+01 2.3633618e-20
1.0053071e+01 2.3857151e-20
1.0063397e+01 2.4044152e-20
1.0073734e+01 2.4072760e-20
1.0084082e+01 2.4083158e-20
1.0094440e+01 2.4093566e-20
1.0104809e+01 2.4103985e-20
1.0115189e+01 2.4114414e-20
1.0125579e+01 2.4023516e-20
1.0135980e+01 2.3442090e-20
1.0146392e+01 2.2795224e-20
1.0156814e+01 2.2147691e-20
1.0167247e+01 2.1499494e-20
1.0177691e+01 2.0850630e-20
1.0188146e+01 2.0198193e-20
1.0198610e+01 1.9531322e-20
1.0209086e+01 1.8861994e-20
1.0219573e+01 1.8191980e-20
1.0230071e+01 1.7521275e-20
1.0240579e+01 1.6849882e-20
1.0251098e+01 1.6278470e-20
1.0261628e+01 1.6114125e-20
1.0272168e+01 1.5992809e-20
1.0282720e+01 1.5871368e-20
1.0293283e+01 1.5749803e-20
1.0303856e+01 1.5628114e-20
1.0314440e+01 1.5498831e-20
1.0325035e+01 1.5346477e-20
1.0335641e+01 1.5192359e-20
1.0346257e+01 1.5038082e-20
1.0356885e+01 1.4883648e-20
1.0367523e+01 1.4729054e-20
1.0378173e+01 1.4577740e-20
1.0388833e+01 1.4433420e-20
1.0399505e+01 1.4289170e-20
1.0410187e+01 1.4144774e-20
1.0420880e+01 1.4000231e-20
1.0431584e+01 1.3855537e-20
1.0442300e+01 1.3773168e-20
1.0453026e+01 1.3767171e-20
1.0463763e+01 1.3761360e-20
1.0474512e+01 1.3755542e-20
1.0485271e+01 1.3749719e-20
1.0496041e+01 1.3743467e-20
1.0506823e+01 1.3707675e-20
1.0517615e+01 1.3653782e-20
1.0528419e+01 1.3599835e-20
1.0539234e+01 1.3545831e-20
1.0550059e+01 1.3491771e-20
1.0560897e+01 1.3437211e-20
1.0571745e+01 1.3377351e-20
1.0582604e+01 1.3315920e-20
1.0593474e+01 1.3254425e-20
1.0604356e+01 1.3192868e-20
1.0615249e+01 1.3131247e-20
1.0626153e+01 1.3092397e-20
1.0637068e+01 1.3145528e-20
1.0647994e+01 1.3208403e-20
