5.0000000e+00 1.7020693e-20
5.0126885e+00 1.6582748e-20
5.0254091e+00 1.6159219e-20
5.0381621e+00 1.5749866e-20
5.0509474e+00 1.5354480e-20
5.0637651e+00 1.4972894e-20
5.0766154e+00 1.4604977e-20
5.0894983e+00 1.4250647e-20
5.1024139e+00 1.3909873e-20
5.1153623e+00 1.3582685e-20
5.1283435e+00 1.3269183e-20
5.1413577e+00 1.2969551e-20
5.1544049e+00 1.2684073e-20
5.1674852e+00 1.2413153e-20
5.1805986e+00 1.2157339e-20
5.1937454e+00 1.1917364e-20
5.2069256e+00 1.1694184e-20
5.2201391e+00 1.1489041e-20
5.2333862e+00 1.1303539e-20
5.2466670e+00 1.1139756e-20
5.2599814e+00 1.1000384e-20
5.2733296e+00 1.0888938e-20
5.2867117e+00 1.0810039e-20
5.3001278e+00 1.0769833e-20
5.3135779e+00 1.0776597e-20
5.3270621e+00 1.0841666e-20
5.3405806e+00 1.0980860e-20
5.3541333e+00 1.1216791e-20
5.3677205e+00 1.1582725e-20
5.3813421e+00 1.2129385e-20
5.3949983e+00 1.2937708e-20
5.4086891e+00 1.4144707e-20
5.4224147e+00 1.6001505e-20
5.4361752e+00 1.9022711e-20
5.4499705e+00 2.4455281e-20
5.4638009e+00 3.6307091e-20
5.4776663e+00 7.8525230e-20
5.4915670e+00 3.1153007e-19
5.5055029e+00 5.0332015e-20
5.5194741e+00 2.7162674e-20
5.5334809e+00 1.8639989e-20
5.5475232e+00 1.4276583e-20
5.5616011e+00 1.1657290e-20
5.5757147e+00 9.9265570e-21
5.5898642e+00 8.7052425e-21
5.6040495e+00 7.8001671e-21
5.6182709e+00 7.1030482e-21
5.6325283e+00 6.5488393e-21
5.6468220e+00 6.0963595e-21
5.6611519e+00 5.7184387e-21
5.6755181e+00 5.3965411e-21
5.6899209e+00 5.1176644e-21
5.7043601e+00 4.8724698e-21
5.7188361e+00 4.6541103e-21
5.7333487e+00 4.4574745e-21
5.7478982e+00 4.2786844e-21
5.7624846e+00 4.1147542e-21
5.7771080e+00 3.9633544e-21
5.7917685e+00 3.8226448e-21
5.8064663e+00 3.6911550e-21
5.8212013e+00 3.5676977e-21
5.8359737e+00 3.4513040e-21
5.8507836e+00 3.3411761e-21
5.8656311e+00 3.2366509e-21
5.8805163e+00 3.1371727e-21
5.8954393e+00 3.0422716e-21
5.9104001e+00 2.9515475e-21
5.9253989e+00 2.8646570e-21
5.9404357e+00 2.7813033e-21
5.9555107e+00 2.7012279e-21
5.9706240e+00 2.6242045e-21
5.9857756e+00 2.5500335e-21
6.0009657e+00 2.4785376e-21
6.0161943e+00 2.4095591e-21
6.0314615e+00 2.3429561e-21
6.0467675e+00 2.2786008e-21
6.0621124e+00 2.2163775e-21
6.0774962e+00 2.1561805e-21
6.0929190e+00 2.0979136e-21
6.1083809e+00 2.0414881e-21
6.1238821e+00 1.9868223e-21
6.1394227e+00 1.9338406e-21
6.1550026e+00 1.8824730e-21
6.1706222e+00 1.8326539e-21
6.1862813e+00 1.7843223e-21
6.2019802e+00 1.7374210e-21
6.2177189e+00 1.6918962e-21
6.2334976e+00 1.6476972e-21
6.2493163e+00 1.6047763e-21
6.2651751e+00 1.5630881e-21
6.2810742e+00 1.5225899e-21
6.2970137e+00 1.4832410e-21
6.3129936e+00 1.4450026e-21
6.3290140e+00 1.4078378e-21
6.3450751e+00 1.3717116e-21
6.3611770e+00 1.3365904e-21
6.3773197e+00 1.3024419e-21
6.3935034e+00 1.2692355e-21
6.4097281e+00 1.2369416e-21
6.4259940e+00 1.2055321e-21
6.4423012e+00 1.1749797e-21
6.4586498e+00 1.1452583e-21
6.4750399e+00 1.1163428e-21
6.4914716e+00 1.0882091e-21
6.5079449e+00 1.0608340e-21
6.5244601e+00 1.0341948e-21
6.5410172e+00 1.0082701e-21
6.5576163e+00 9.8303900e-22
6.5742575e+00 9.5848128e-22
6.5909409e+00 9.3457752e-22
6.6076667e+00 9.1130890e-22
6.6244350e+00 8.8865727e-22
6.6412457e+00 8.6660504e-22
6.6580992e+00 8.4513521e-22
6.6749954e+00 8.2423133e-22
6.6919345e+00 8.0387748e-22
6.7089166e+00 7.8405824e-22
6.7259418e+00 7.6475867e-22
6.7430101e+00 7.4596431e-22
6.7601218e+00 7.2766114e-22
6.7772769e+00 7.0983557e-22
6.7944756e+00 6.9247443e-22
6.8117179e+00 6.7556495e-22
6.8290039e+00 6.5909473e-22
6.8463339e+00 6.4305177e-22
6.8637078e+00 6.2742439e-22
6.8811257e+00 6.1220130e-22
6.8985879e+00 5.9737152e-22
6.9160944e+00 5.8292437e-22
6.9336454e+00 5.6884954e-22
6.9512408e+00 5.5513696e-22
6.9688809e+00 5.4177688e-22
6.9865658e+00 5.2875985e-22
7.0042956e+00 5.1607664e-22
7.0220703e+00 5.0371834e-22
7.0398902e+00 4.9167626e-22
7.0577553e+00 4.7994197e-22
7.0756657e+00 4.6850727e-22
7.0936216e+00 4.5736420e-22
7.1116230e+00 4.4650502e-22
7.1296701e+00 4.3592220e-22
7.1477631e+00 4.2560845e-22
7.1659019e+00 4.1555665e-22
7.1840868e+00 4.0575989e-22
7.2023178e+00 3.9621145e-22
7.2205950e+00 3.8690481e-22
7.2389187e+00 3.7783362e-22
7.2572888e+00 3.6899169e-22
7.2757056e+00 3.6037303e-22
7.2941691e+00 3.5197179e-22
7.3126795e+00 3.4378230e-22
7.3312368e+00 3.3579903e-22
7.3498413e+00 3.2801660e-22
7.3684929e+00 3.2042978e-22
7.3871919e+00 3.1303350e-22
7.4059383e+00 3.0582280e-22
7.4247323e+00 2.9879286e-22
7.4435740e+00 2.9193901e-22
7.4624635e+00 2.8525669e-22
7.4814010e+00 2.7874145e-22
7.5003865e+00 2.7238900e-22
7.5194202e+00 2.6619511e-22
7.5385021e+00 2.6015571e-22
7.5576325e+00 2.5426683e-22
7.5768115e+00 2.4852457e-22
7.5960391e+00 2.4292519e-22
7.6153155e+00 2.3746501e-22
7.6346409e+00 2.3214045e-22
7.6540153e+00 2.2694804e-22
7.6734388e+00 2.2188441e-22
7.6929116e+00 2.1694624e-22
7.7124339e+00 2.1213034e-22
7.7320057e+00 2.0743359e-22
7.7516271e+00 2.0285293e-22
7.7712984e+00 1.9838541e-22
7.7910196e+00 1.9402815e-22
7.8107908e+00 1.8977835e-22
7.8306122e+00 1.8563325e-22
7.8504839e+00 1.8159021e-22
7.8704060e+00 1.7764663e-22
7.8903787e+00 1.7379998e-22
7.9104020e+00 1.7004781e-22
7.9304762e+00 1.6638772e-22
7.9506013e+00 1.6281737e-22
7.9707775e+00 1.5933450e-22
7.9910049e+00 1.5593688e-22
8.0112836e+00 1.5262237e-22
8.0316138e+00 1.4938886e-22
8.0519956e+00 1.4623431e-22
8.0724291e+00 1.4315671e-22
8.0929144e+00 1.4015414e-22
8.1134518e+00 1.3722469e-22
8.1340412e+00 1.3436652e-22
8.1546829e+00 1.3157783e-22
8.1753770e+00 1.2885688e-22
8.1961236e+00 1.2620196e-22
8.2169229e+00 1.2361140e-22
8.2377749e+00 1.2108359e-22
8.2586799e+00 1.1861695e-22
8.2796378e+00 1.1620993e-22
8.3006490e+00 1.1386104e-22
8.3217135e+00 1.1156882e-22
8.3428315e+00 1.0933185e-22
8.3640030e+00 1.0714873e-22
8.3852283e+00 1.0501811e-22
8.4065075e+00 1.0293868e-22
8.4278406e+00 1.0090914e-22
8.4492279e+00 9.8928254e-23
8.4706694e+00 9.6994790e-23
8.4921654e+00 9.5107560e-23
8.5137159e+00 9.3265404e-23
8.5353211e+00 9.1467189e-23
8.5569811e+00 8.9711814e-23
8.5786961e+00 8.7998203e-23
8.6004662e+00 8.6325308e-23
8.6222916e+00 8.4692106e-23
8.6441723e+00 8.3097602e-23
8.6661086e+00 8.1540824e-23
8.6881005e+00 8.0020824e-23
8.7101482e+00 7.8536680e-23
8.7322519e+00 7.7087491e-23
8.7544117e+00 7.5672379e-23
8.7766277e+00 7.4290488e-23
8.7989001e+00 7.2940983e-23
8.8212290e+00 7.1623051e-23
8.8436146e+00 7.0335898e-23
8.8660570e+00 6.9078750e-23
8.8885563e+00 6.7850854e-23
8.9111127e+00 6.6651472e-23
8.9337264e+00 6.5479889e-23
8.9563975e+00 6.4335404e-23
8.9791261e+00 6.3217336e-23
9.0019123e+00 6.2125019e-23
9.0247564e+00 6.1057805e-23
9.0476585e+00 6.0015062e-23
9.0706187e+00 5.8996173e-23
9.0936371e+00 5.8000537e-23
9.1167140e+00 5.7027567e-23
9.1398494e+00 5.6076693e-23
9.1630435e+00 5.5147358e-23
9.1862965e+00 5.4239016e-23
9.2096085e+00 5.3351140e-23
9.2329797e+00 5.2483212e-23
9.2564102e+00 5.1634730e-23
9.2799001e+00 5.0805201e-23
9.3034497e+00 4.9994147e-23
9.3270590e+00 4.9201103e-23
9.3507282e+00 4.8425612e-23
9.3744575e+00 4.7667231e-23
9.3982470e+00 4.6925529e-23
9.4220968e+00 4.6200084e-23
9.4460072e+00 4.5490485e-23
9.4699783e+00 4.4796331e-23
9.4940102e+00 4.4117233e-23
9.5181031e+00 4.3452811e-23
9.5422571e+00 4.2802693e-23
9.5664724e+00 4.2166518e-23
9.5907492e+00 4.1543935e-23
9.6150876e+00 4.0934600e-23
9.6394877e+00 4.0338180e-23
9.6639498e+00 3.9754347e-23
9.6884739e+00 3.9182786e-23
9.7130603e+00 3.8623187e-23
9.7377091e+00 3.8075248e-23
9.7624204e+00 3.7538677e-23
9.7871944e+00 3.7013187e-23
9.8120313e+00 3.6498499e-23
9.8369313e+00 3.5994343e-23
9.8618944e+00 3.5500454e-23
9.8869209e+00 3.5016575e-23
9.9120108e+00 3.4542455e-23
9.9371645e+00 3.4077850e-23
9.9623820e+00 3.3622523e-23
9.9876634e+00 3.3176241e-23
1.0013009e+01 3.2738813e-23
1.0038419e+01 3.2310201e-23
1.0063893e+01 3.1890199e-23
1.0089433e+01 3.1478578e-23
1.0115036e+01 3.1075114e-23
1.0140705e+01 3.0679592e-23
1.0166439e+01 3.0291801e-23
1.0192239e+01 2.9911538e-23
1.0218103e+01 2.9538603e-23
1.0244034e+01 2.9172805e-23
1.0270030e+01 2.8813957e-23
1.0296092e+01 2.8461879e-23
1.0322220e+01 2.8116394e-23
1.0348415e+01 2.7777331e-23
1.0374676e+01 2.7444526e-23
1.0401004e+01 2.7117818e-23
1.0427399e+01 2.6797051e-23
1.0453860e+01 2.6482073e-23
1.0480389e+01 2.6172739e-23
1.0506985e+01 2.5868905e-23
1.0533648e+01 2.5570435e-23
1.0560379e+01 2.5277193e-23
1.0587178e+01 2.4989050e-23
1.0614045e+01 2.4705880e-23
1.0640981e+01 2.4427560e-23
1.0667984e+01 2.4153973e-23
1.0695056e+01 2.3885002e-23
1.0722197e+01 2.3620537e-23
1.0749407e+01 2.3360468e-23
1.0776685e+01 2.3104692e-23
1.0804033e+01 2.2853106e-23
1.0831451e+01 2.2605611e-23
1.0858938e+01 2.2362111e-23
